ID,LAT,LON,ALT_ASL,COUNTRY,NAME
US3508R,48.78200,-97.75460,306.0,US840USA,"Icelandic State Park (ND08)"
US3511R,47.12470,-99.23810,578.0,US840USA,"Woodworth (ND11)"
US3609R,39.53090,-84.72380,284.0,US840USA,"Oxford (OH09)"
US3615R,40.55020,-82.99820,303.0,US840USA,"Lykens (OH15)"
US3617R,40.35550,-83.06610,285.0,US840USA,"Delaware (OH17)"
US3649R,39.79280,-81.53110,276.0,US840USA,"Caldwell (OH49)"
US3654R,39.63590,-83.26060,267.0,US840USA,"Deer Creek State Park (OH54)"
US3671R,40.78220,-81.92000,308.0,US840USA,"Wooster (OH71)"
US3700R,36.80530,-98.20060,345.0,US840USA,"Salt Plains National Wildlife Refuge (OK00)"
US3708R,36.34810,-94.82390,243.0,US840USA,"Lake Eucha"
US3717R,34.98000,-97.52140,331.0,US840USA,"Kessler Farm Field Laboratory (OK17)"
US3725R,34.52970,-95.35310,349.0,US840USA,"Clayton Lake"
US3729R,36.59080,-101.61750,999.0,US840USA,"Goodwell Research Station (OK29)"
US3799R,35.75140,-94.67170,304.0,US840USA,"Stilwell"
US3802R,44.38560,-123.61530,104.0,US840USA,"Alsea Guard Ranger Station (OR02)"
US3808R,42.66780,-122.68310,475.0,US840USA,"Lost Creek Dam"
US3809R,43.12170,-121.05780,1336.0,US840USA,"Silver Lake Ranger Station (OR09)"
US3810R,44.21330,-122.25330,436.0,US840USA,"H. J. Andrews Experimental Forest (OR10)"
US3811R,43.89940,-117.42690,904.0,US840USA,"Vines Hill"
US3817R,45.69000,-118.83780,452.0,US840USA,"Pendleton"
US3818R,45.22440,-118.51140,1253.0,US840USA,"Starkey Experimental Forest (OR18)"
US3897B,44.63470,-123.19000,69.0,US840USA,"Hyslop Farm (OR97)"
US3898R,45.44920,-122.15330,267.0,US840USA,"Bull Run"
US3899R,44.62640,-123.21390,69.0,US840USA,"Schmidt Farm"
US3900R,39.92310,-77.30780,269.0,US840USA,"Arendtsville (PA00)"
US3915B,40.78830,-77.94580,393.0,US840USA,"Penn State (NADP)"
US3918R,41.41330,-77.69390,273.0,US840USA,"Young Woman's Creek (PA18)"
US3929R,41.59780,-78.76750,618.0,US840USA,"Kane Experimental Forest (PA29)"
US3942R,40.65750,-77.93970,287.0,US840USA,"Leading Ridge (PA42)"
US3947R,39.99000,-76.38620,85.0,US840USA,"Millersville"
US3972R,41.32730,-74.81990,212.0,US840USA,"Milford (PA72)"
US4020B,18.32060,-65.82000,380.0,US840USA,"El Verde (PR20)"
US4205R,32.94190,-79.65910,3.0,US840USA,"Cape Romain National Wildlife Refuge"
US4206R,33.53940,-80.43500,24.0,US840USA,"Santee National Wildlife Refuge (SC06)"
US4207R,32.59930,-80.45540,1.0,US840USA,"ACE Basin National Estuarine Research Reserve"
US4211R,33.34940,-79.19270,1.0,US840USA,"North Inlet-Winyah Bay National Estuarine Research Reserve"
US4218R,34.62390,-82.73420,256.0,US840USA,"Clemson"
US4299R,32.75080,-79.89750,2.0,US840USA,"Fort Johnson"
US4300R,44.38420,-98.22060,390.0,US840USA,"Huron"
US4304R,43.55770,-103.48350,1311.0,US840USA,"Wind Cave National Park-Elk Mountain"
US4308R,43.94610,-101.85520,733.0,US840USA,"Cottonwood (SD08)"
US4399R,44.35500,-98.29170,398.0,US840USA,"Huron Well Field (SD99)"
US4400B,35.96140,-84.28720,341.0,US840USA,"Walker Branch Watershed (TN00)"
US4404R,36.46920,-83.82720,361.0,US840USA,"Speedwell (TN04)"
US4411R,35.66450,-83.59030,640.0,US840USA,"Great Smoky Mountains National Park-Elkmont (TN11)"
US4414R,35.46780,-89.15860,107.0,US840USA,"Hatchie National Wildlife Refuge (TN14)"
US4498R,35.18250,-87.19640,302.0,US840USA,"Wilburn Chapel"
US4499R,35.28470,-86.90330,244.0,US840USA,"Giles County"
US4502R,33.95780,-102.77610,1143.0,US840USA,"Muleshoe National Wildlife Refuge (TX02)"
US4503R,28.46670,-97.70690,82.0,US840USA,"Beeville (TX03)"
US4504R,29.30220,-103.17720,1056.0,US840USA,"Big Bend National Park-K-Bar (TX04)"
US4510R,29.66140,-96.25940,54.0,US840USA,"Attwater Prairie Chicken National Wildlife Refuge (TX10)"
US4516R,30.26140,-100.55500,690.0,US840USA,"Sonora (TX16)"
US4518R,33.92420,-100.04690,489.0,US840USA,"Y Experimental Ranch"
US4521R,32.37860,-94.71170,103.0,US840USA,"Longview (TX21)"
US4522R,31.90830,-104.80280,1734.0,US840USA,"Guadalupe Mountains National Park Frijole Ranger Station (TX22)"
US4538R,31.56050,-94.86080,84.0,US840USA,"Forest Seed Center"
US4539R,27.71250,-97.32910,5.0,US840USA,"Texas A&M University-Corpus Christi"
US4543R,34.88000,-101.66500,1057.0,US840USA,"Cañónceta"
US4551R,33.27330,-99.21530,425.0,US840USA,"Throckmorton"
US4553R,28.84530,-96.92030,31.0,US840USA,"Victoria"
US4556R,33.39170,-97.63970,312.0,US840USA,"L.B.J. National Grasslands (TX56)"
US4601B,41.66610,-111.89140,1370.0,US840USA,"Logan (UT01)"
US4602R,39.17110,-110.61830,2331.0,US840USA,"Cedar Mountain"
US4608R,41.35860,-111.04800,2146.0,US840USA,"Murphy Ridge (UT08)"
US4609R,38.45500,-109.82170,1813.0,US840USA,"Canyonlands National Park-Island in the Sky (UT09)"
US4698R,38.99830,-110.16530,1244.0,US840USA,"Green River (UT98)"
US4699R,37.61860,-112.17280,2477.0,US840USA,"Bryce Canyon National Park-Repeater Hill (UT99)"
US4701R,42.87610,-73.16330,305.0,US840USA,"Bennington (VT01)"
US4799R,44.52830,-72.86840,399.0,US840USA,"Underhill (VT99)"
US4800B,38.04020,-78.54270,172.0,US840USA,"Charlottesville (VA00)"
US4810R,38.62940,-77.20470,6.0,US840USA,"Mason Neck"
US4813R,37.32940,-80.55790,916.0,US840USA,"Horton's Station (VA13)"
US4824R,37.16520,-78.30730,150.0,US840USA,"Prince Edward (VA24)"
US4827R,38.30340,-78.81780,336.0,US840USA,"James Madison University Farm"
US4828R,38.52250,-78.43580,1074.0,US840USA,"Shenandoah National Park-Big Meadows (VA28)"
US4829R,36.63890,-81.60580,1686.0,US840USA,"Whitetop Mountain"
US4833R,36.73670,-81.68690,663.0,US840USA,"Love's Mill"
US4898R,37.53120,-76.49280,13.0,US840USA,"Harcum"
US4899R,37.62650,-79.51260,282.0,US840USA,"Natural Bridge Station"
US4914R,47.85970,-123.93250,182.0,US840USA,"Olympic National Park-Hoh Ranger Station (WA14)"
US4915R,48.84330,-117.28390,796.0,US840USA,"Sullivan Lake"
US4919R,48.54030,-121.46280,414.0,US840USA,"North Cascades National Park-Marblemount Ranger Station (WA19)"
US4921R,46.83530,-122.28670,617.0,US840USA,"La Grande (WA21)"
US4924R,46.76060,-117.18470,766.0,US840USA,"Palouse Conservation Farm (WA24)"
US4998R,45.56390,-122.20890,238.0,US840USA,"Columbia River Gorge - code reserved pre 2014"
US4999R,46.75820,-122.12430,424.0,US840USA,"Mount Rainier National Park-Tahoma Woods (WA99)"
US5004R,37.97960,-80.95250,753.0,US840USA,"Babcock State Park (WV04)"
US5005R,38.87940,-80.84780,234.0,US840USA,"Cedar Creek State Park (WV05)"
US5018R,39.08970,-79.66220,505.0,US840USA,"Parsons (WV18)"
US5109R,45.79640,-88.39940,421.0,US840USA,"Popple River (WI09)"
US5110R,45.56330,-88.80820,563.0,US840USA,"Potawatomi"
US5125R,45.05330,-88.37280,247.0,US840USA,"Suring (WI25)"
US5128R,44.70730,-89.77160,385.0,US840USA,"Lake Dubay (WI28)"
US5132R,44.93080,-88.75500,319.0,US840USA,"Middle Village"
US5135R,45.20640,-90.59780,472.0,US840USA,"Perkinstown (WI35)"
US5136R,46.05280,-89.65310,501.0,US840USA,"Trout Lake (WI36)"
US5137R,45.82280,-91.87440,331.0,US840USA,"Spooner (WI37)"
US5197R,45.99440,-91.37110,418.0,US840USA,"Lac Courte Oreilles Reservation"
US5198R,43.70230,-90.56850,386.0,US840USA,"Wildcat Mountain (WI98)"
US5199R,42.57920,-88.50060,288.0,US840USA,"Lake Geneva (WI99)"
US5200R,41.37610,-106.25940,3286.0,US840USA,"Snowy Range (WY00)"
US5202R,42.73360,-108.84980,2164.0,US840USA,"Sinks Canyon (WY02)"
US5206R,42.92900,-109.78750,2388.0,US840USA,"Pinedale (WY06)"
US5208R,44.91660,-110.42030,1912.0,US840USA,"Yellowstone National Park-Tower Falls (WY08)"
US5295R,41.36470,-106.24080,3181.0,US840USA,"Brooklyn Lake (WY95)"
US5296R,41.34030,-106.19080,2856.0,US840USA,"Nash Fork"
US5297R,42.49440,-108.83200,2524.0,US840USA,"South Pass City (WY97)"
US5298R,43.22270,-109.99170,2428.0,US840USA,"Gypsum Creek (WY98)"
US5299R,43.87300,-104.19170,1466.0,US840USA,"Newcastle (WY99)"
US5501R,18.33620,-64.79620,56.0,US840USA,"Virgin Islands National Park-Lind Point (VI01)"
US6001R,-14.24747,-170.56451,77.0,US840USA,"Samoa (Cape Matatula)"
US6002C,36.60500,-97.48500,318.0,US840USA,"Southern Great Plains E13"
US6004G,-89.99695,-24.80000,2841.0,US840USA,"South Pole"
US6005G,41.05410,-124.15100,107.0,US840USA,"Trinidad Head"
US6006R,31.31490,-97.32690,251.0,US840USA,"Moody"
US9000R,40.27830,-105.54570,2760.0,US840USA,"Rocky Mountain NP"
US9001R,40.36240,-105.56380,2408.0,US840USA,"Rocky Mountain NP HQ"
US9002R,40.53830,-106.67660,3243.0,US840USA,"Mount Zirkel Wilderness"
US9003R,41.82140,-73.29730,521.0,US840USA,"Mohawk Mt."
US9004R,19.53890,-155.57800,3400.0,US840USA,"Mauna Loa Observatory #3/4"
US9005R,19.53620,-155.57670,3439.0,US840USA,"Mauna Loa Observatory #1/2"
US9006R,41.33090,-70.78460,2.0,US840USA,"Martha's Vineyard"
US9007R,42.29850,-72.33460,317.0,US840USA,"Quabbin Summit"
US9008R,46.69640,-68.03330,165.0,US840USA,"Presque Isle"
US9009R,44.93340,-68.64570,51.0,US840USA,"Old Town"
US9010R,45.12590,-67.26610,77.0,US840USA,"Moosehorn NWR"
US9011R,36.97170,-90.14320,111.0,US840USA,"Mingo"
US9012R,47.12220,-113.15440,1282.0,US840USA,"Monture"
US9013R,45.64950,-106.55740,1283.0,US840USA,"Northern Cheyenne"
US9014R,48.48710,-104.47570,606.0,US840USA,"Medicine Lake"
US9015R,41.88880,-100.33870,883.0,US840USA,"Nebraska NF"
US9016R,42.14870,-96.43180,429.0,US840USA,"Omaha"
US9017R,42.86190,-71.87860,695.0,US840USA,"Pack Monadnock Summit"
US9018U,40.81610,-73.90190,45.0,US840USA,"New York City"
US9019R,39.94280,-81.33780,366.0,US840USA,"Quaker City"
US9020R,45.28880,-121.78370,1531.0,US840USA,"Mount Hood"
US9021R,41.42690,-80.14530,379.0,US840USA,"M.K. Goddard"
US9022U,40.46540,-79.96070,268.0,US840USA,"Pittsburgh"
US9023R,44.52840,-72.86880,401.0,US840USA,"Proctor Maple R. F."
US9024R,48.00650,-122.97270,599.0,US840USA,"Olympic"
US9025U,47.56960,-122.31190,97.0,US840USA,"Puget Sound"
US9026R,48.38770,-119.92750,1627.0,US840USA,"Pasayten"
US9027R,48.73160,-121.06460,568.0,US840USA,"North Cascades"
US9028R,48.37185,-124.59500,,US840USA,"Makah Tribe"
US9029R,44.74480,-109.38160,2482.0,US840USA,"North Absaroka"
US9030R,55.32550,-160.50630,57.0,US840USA,"Simeonof"
US9031R,59.99250,-152.66560,15.0,US840USA,"Tuxedni"
US9032R,62.31530,-150.31560,155.0,US840USA,"Trapper Creek"
US9033R,34.34330,-87.33880,286.0,US840USA,"Sipsy Wilderness"
US9034R,35.82580,-93.20300,722.0,US840USA,"Upper Buffalo Wilderness"
US9035R,35.14060,-111.96920,2046.0,US840USA,"Sycamore Canyon"
US9036R,33.65480,-111.10680,775.0,US840USA,"Tonto NM"
US9037R,34.09080,-110.94210,1600.0,US840USA,"Sierra Ancha"
US9038R,32.17460,-110.73710,941.0,US840USA,"Saguaro NM"
US9039R,32.24860,-111.21780,714.0,US840USA,"Saguaro West"
US9040R,38.93330,-119.96670,1900.0,US840USA,"South Lake Tahoe"
US9041R,34.29690,-118.02820,1791.0,US840USA,"San Gabriel"
US9042R,37.71330,-119.70610,1605.0,US840USA,"Yosemite NP"
US9043R,34.19390,-116.91320,1726.0,US840USA,"San Gorgonio Wilderness"
US9044R,40.78640,-122.80460,1014.0,US840USA,"Trinity"
US9045R,36.48940,-118.82910,519.0,US840USA,"Sequoia NP"
US9046R,34.73390,-120.00740,956.0,US840USA,"San Rafael"
US9047R,37.30380,-107.48420,2351.0,US840USA,"Shamrock Mine"
US9048R,39.15360,-106.82090,3413.0,US840USA,"White River NF"
US9049R,37.65940,-107.79990,2750.0,US840USA,"Weminuche Wilderness"
US9050R,40.44500,-106.74000,3220.0,US840USA,"Steamboat Springs, Colorado (Storm Peak Laboratory)"
US9051U,38.87620,-77.03440,15.0,US840USA,"Washington D.C."
US9052R,30.09260,-84.16140,7.0,US840USA,"St. Marks"
US9053R,40.96900,-95.04500,371.0,US840USA,"Viking Lake"
US9054R,43.65000,-113.03330,1500.0,US840USA,"Scoville"
US9055R,44.17050,-114.92710,1990.0,US840USA,"Sawtooth NF"
US9056R,45.15880,-114.02600,2788.0,US840USA,"Salmon NF"
US9057R,39.97910,-95.56820,293.0,US840USA,"Sac and Fox"
US9058R,38.43410,-96.56020,390.0,US840USA,"Tallgrass"
US9059R,32.05740,-92.43500,45.0,US840USA,"Sikes"
US9060R,46.28890,-85.95030,214.0,US840USA,"Seney"
US9061R,48.41320,-92.83030,425.0,US840USA,"Voyageurs NP #1"
US9062R,48.41260,-92.82860,429.0,US840USA,"Voyageurs NP #2"
US9063R,47.58230,-108.71960,891.0,US840USA,"UL Bend"
US9064R,45.85980,-114.00010,1895.0,US840USA,"Sula Peak"
US9065R,35.39370,-82.77440,1617.0,US840USA,"Shining Rock Wilderness"
US9066R,35.45100,-76.20750,-3.0,US840USA,"Swanquarter"
US9067R,32.68690,-106.48440,1326.0,US840USA,"San Andres"
US9068R,33.45980,-104.40420,1072.0,US840USA,"Salt Creek"
US9069R,33.46870,-105.53490,2063.0,US840USA,"White Mountain"
US9070R,36.01390,-106.84470,2935.0,US840USA,"San Pedro Parks"
US9071R,36.58540,-105.45200,3366.0,US840USA,"Wheeler Peak"
US9072R,38.95190,-118.81460,1250.0,US840USA,"Walker River Paiute Tribe"
US9073R,34.73230,-98.71300,509.0,US840USA,"Wichita Mountains"
US9074R,44.29100,-122.04340,885.0,US840USA,"Three Sisters Wilderness"
US9075R,37.45910,-113.22430,1545.0,US840USA,"Zion"
US9076R,37.19830,-113.15080,1215.0,US840USA,"Zion Canyon"
US9077R,47.42200,-121.42590,1049.0,US840USA,"Snoqualmie Pass"
US9078R,46.62430,-121.38810,1827.0,US840USA,"White Pass"
US9079R,47.90450,-117.86090,552.0,US840USA,"Spokane Res."
US9080R,44.66340,-105.28740,1195.0,US840USA,"Thunder Basin"
US9081R,44.56540,-110.40030,2442.0,US840USA,"Yellowstone NP 1"
US9082U,38.90000,-77.04000,514.0,US840USA,"National Capitol - Central, Washington D.C"
US9083R,46.28805,-84.05389,216.0,US840USA,"Seney NWR"
US9084R,32.28330,-111.16670,754.0,US840USA,"Saguaro NM - Tucson Mountain #1"
US9085R,34.91390,-109.79580,1690.0,US840USA,"Petrified Forest NP - Dry Wash"
VE0101A,10.60310,-66.99060,,VE862VEN,"CCS-FRA"
VN0001R,21.57310,103.51570,1466.0,VN704VNM,"Pha Din"
VN1047U,21.01667,105.85000,5.0,VN704VNM,"Hanoi"
VN1048R,20.81667,105.33333,23.0,VN704VNM,"Hoa Binh"
ZA0001G,-34.35348,18.48968,230.0,ZA710ZAF,"Cape Point"
ZA0002I,-27.01667,29.86667,1608.0,ZA710ZAF,"Amersfoort"
ZA0003R,-23.05000,29.88333,1465.0,ZA710ZAF,"Louis Trichardt"
ZA0004R,-32.20000,27.13300,1195.0,ZA710ZAF,"Cathcart"
ZA0005R,-23.43333,29.70000,,ZA710ZAF,"Elandsfontein"
ZA0101A,-33.96000,18.06000,,ZA710ZAF,"CPT-FRA"
ZA0102A,-26.12000,28.24000,,ZA710ZAF,"JNB-FRA"
